"categoria","centroide_lat","centroide_lon","fuente","id","nombre","nombre_completo","provincia_id","provincia_interseccion","provincia_nombre"
"Comuna",-31.7138413750519,-64.4044575589392,"Direc. Grl. de Catastro","142987","Anisacate","Comuna Anisacate","14",0.000144437739722109,"Córdoba"
"Comuna",-31.7642195618748,-65.0013233421398,"Direc. Grl. de Catastro","142840","Arroyo los Patos","Comuna Arroyo los Patos","14",7.75644281662145e-05,"Córdoba"
"Comuna",-33.6993242969668,-62.9142238528503,"Direc. Grl. de Catastro","143225","Aldea Santa María","Comuna Aldea Santa María","14",4.36098723452909e-06,"Córdoba"
"Municipio",-32.5890346393292,-63.2473324157256,"Direc. Grl. de Catastro","140280","Ausonia","Municipio Ausonia","14",1.38820546132957e-05,"Córdoba"
"Comuna",-30.5973098047243,-64.2284115066381,"Direc. Grl. de Catastro","142259","Avellaneda","Comuna Avellaneda","14",6.48377365179265e-06,"Córdoba"
"Municipio",-32.5887950634732,-63.0250790508917,"Direc. Grl. de Catastro","141603","Ballesteros Sud","Municipio Ballesteros Sud","14",9.83081132376347e-06,"Córdoba"
"Municipio",-31.0090169258664,-62.6695377581646,"Direc. Grl. de Catastro","141183","Balnearia","Municipio Balnearia","14",4.24687159281051e-05,"Córdoba"
"Comuna",-30.8036031227312,-65.0550301741107,"Direc. Grl. de Catastro","142140","Bañado de Soto","Comuna Bañado de Soto","14",0.000345734602118466,"Córdoba"
"Municipio",-32.6187289822799,-62.6950392494893,"Direc. Grl. de Catastro","141610","Bell Ville","Municipio Bell Ville","14",0.000273573250222912,"Córdoba"
"Municipio",-32.44800784576,-64.3889098621187,"Direc. Grl. de Catastro","140784","Berrotarán","Municipio Berrotarán","14",4.34210958287311e-05,"Córdoba"
"Municipio",-33.3442762498231,-63.7203299331365,"Direc. Grl. de Catastro","140385","Alejandro Roca","Municipio Alejandro Roca","14",0.000129293036031576,"Córdoba"
"Municipio",-33.5987357093936,-62.623853511442,"Direc. Grl. de Catastro","140476","Alejo Ledesma","Municipio Alejo Ledesma","14",3.69731163959233e-05,"Córdoba"
"Municipio",-31.9393591274177,-62.4655974862229,"Direc. Grl. de Catastro","141162","Alicia","Municipio Alicia","14",2.66482239511118e-05,"Córdoba"
"Municipio",-32.4891001131456,-63.4014050637081,"Direc. Grl. de Catastro","140273","Arroyo Cabral","Municipio Arroyo Cabral","14",1.66019683445826e-05,"Córdoba"
"Comuna",-31.549740886705,-64.1791819532722,"Direc. Grl. de Catastro","142994","Bouwer","Comuna Bouwer","14",0.000177799314511462,"Córdoba"
"Municipio",-30.8738051951416,-62.0382117148241,"Direc. Grl. de Catastro","141190","Brinkmann","Municipio Brinkmann","14",0.000101990244772872,"Córdoba"
"Municipio",-34.7236789574212,-63.5073115948871,"Direc. Grl. de Catastro","140210","Buchardo","Municipio Buchardo","14",2.0719045692819e-05,"Córdoba"
"Municipio",-30.9547219317203,-62.3373302112667,"Direc. Grl. de Catastro","141169","Altos de Chipión","Municipio Altos de Chipión","14",4.18029491417272e-05,"Córdoba"
"Comuna",-32.3920332150246,-63.0580417534197,"Direc. Grl. de Catastro","143232","Ana Zumarán","Comuna Ana Zumarán","14",5.03238718401952e-06,"Córdoba"
"Municipio",-27.5172025944507,-55.3054526023442,"Ministerio de Ecología","540252","Caa Yarí","Municipio Caa Yarí","54",0.00314140311454738,"Misiones"
"Comuna",-33.6337692253498,-63.2252758695141,"Direc. Grl. de Catastro","142308","Assunta","Comuna Assunta","14",4.60778323820552e-06,"Córdoba"
"Municipio",-33.5042811125423,-64.6777003609733,"Direc. Grl. de Catastro","140791","Bulnes","Municipio Bulnes","14",3.27112457688404e-06,"Córdoba"
"Municipio",-27.5656210470432,-55.4966789911991,"Ministerio de Ecología","540287","Olegario V. Andrade","Municipio Olegario V. Andrade","54",0.00378280422444837,"Misiones"
"Comuna",-31.400900660068,-64.5640472582906,"Direc. Grl. de Catastro","142469","Cabalango","Comuna Cabalango","14",0.000111261694556819,"Córdoba"
"Municipio",-31.6676543704963,-63.1974210579747,"Direc. Grl. de Catastro","140973","Calchín","Municipio Calchín","14",1.31037679320784e-05,"Córdoba"
"Municipio",-31.8626925094345,-63.2781089159471,"Direc. Grl. de Catastro","140980","Calchín Oeste","Municipio Calchín Oeste","14",5.83794955618244e-06,"Córdoba"
"Municipio",-27.6492686317995,-55.5134640126559,"Ministerio de Ecología","540259","Cerro Azul","Municipio Cerro Azul","54",0.00850980252578792,"Misiones"
"Comuna",-32.0456338882203,-64.4583493455315,"Direc. Grl. de Catastro","142014","Calmayo","Comuna Calmayo","14",0.000153837488440034,"Córdoba"
"Municipio",-33.1268229039745,-62.095365317054,"Direc. Grl. de Catastro","140490","Camilo Aldao","Municipio Camilo Aldao","14",3.68278772091674e-05,"Córdoba"
"Comuna",-30.0636109406398,-64.015966693721,"Direc. Grl. de Catastro","143120","Caminiaga","Comuna Caminiaga","14",0.000138407183626601,"Córdoba"
"Municipio",-33.5586948564453,-62.8811407005032,"Direc. Grl. de Catastro","141624","Canals","Municipio Canals","14",8.31336825210974e-05,"Córdoba"
"Comuna",-30.8433176604863,-63.8032592447914,"Direc. Grl. de Catastro","143169","Candelaria Sud","Comuna Candelaria Sud","14",2.5514491553404e-06,"Córdoba"
"Comuna",-31.4269081145413,-63.8203344245728,"Direc. Grl. de Catastro","142623","Capilla de los Remedios","Comuna Capilla de los Remedios","14",1.03157037251279e-05,"Córdoba"
"Municipio",-31.5078552559627,-63.3412198297322,"Direc. Grl. de Catastro","140987","Capilla del Carmen","Municipio Capilla del Carmen","14",3.49258191922669e-06,"Córdoba"
"Comuna",-30.5721396926692,-63.653161773578,"Direc. Grl. de Catastro","143176","Capilla del Sitón","Comuna Capilla del Sitón","14",1.6469513176761e-06,"Córdoba"
"Municipio",-33.2490438734254,-62.2690389534895,"Direc. Grl. de Catastro","140497","Capitán General B. O'Higgins","Municipio Capitán General B. O'Higgins","14",2.77581822021488e-05,"Córdoba"
"Municipio",-32.9166449024458,-64.0239837960829,"Direc. Grl. de Catastro","140399","Carnerillo","Municipio Carnerillo","14",1.38488129074683e-05,"Córdoba"
"Municipio",-31.8688626120995,-63.1151968886878,"Direc. Grl. de Catastro","140994","Carrilobo","Municipio Carrilobo","14",1.22512086690412e-05,"Córdoba"
"Comuna",-30.7405230006184,-64.2526933568927,"Direc. Grl. de Catastro","142266","Cañada de Río Pinto","Comuna Cañada de Río Pinto","14",2.2916104676996e-05,"Córdoba"
"Comuna",-30.1019030224683,-63.930831634537,"Direc. Grl. de Catastro","142735","Cerro Colorado","Comuna Cerro Colorado","14",0.000212055536618129,"Córdoba"
"Municipio",-33.5562216707363,-65.0045692987122,"Direc. Grl. de Catastro","140798","Chaján","Municipio Chaján","14",3.84406119399501e-06,"Córdoba"
"Comuna",-30.7632052336575,-63.5769184254782,"Direc. Grl. de Catastro","142630","Chalacea","Comuna Chalacea","14",1.15742332638497e-05,"Córdoba"
"Comuna",-31.4141204299092,-65.4541355537761,"Direc. Grl. de Catastro","142406","Chancaní","Comuna Chancaní","14",6.46341845549736e-05,"Córdoba"
"Comuna",-30.7610604781622,-64.5633540903801,"Direc. Grl. de Catastro","142483","Charbonier","Comuna Charbonier","14",8.38762955318308e-05,"Córdoba"
"Municipio",-33.0779841520433,-63.2744840417554,"Direc. Grl. de Catastro","140287","Chazón","Municipio Chazón","14",1.05579799013454e-05,"Córdoba"
"Comuna",-29.9924994136235,-63.8514999217488,"Direc. Grl. de Catastro","142742","Chañar Viejo","Comuna Chañar Viejo","14",3.74624488561516e-05,"Córdoba"
"Municipio",-32.3326918177426,-62.5134148309413,"Direc. Grl. de Catastro","141631","Chilibroste","Municipio Chilibroste","14",1.02243612299404e-05,"Córdoba"
"Comuna",-30.2150807804174,-63.938667533284,"Direc. Grl. de Catastro","143204","Churqui Cañada","Comuna Churqui Cañada","14",5.97233769030828e-06,"Córdoba"
"Comuna",-30.4549727642068,-64.6415044577514,"Direc. Grl. de Catastro","142273","Chuña","Comuna Chuña","14",6.95662312293303e-06,"Córdoba"
"Comuna",-31.4291231437251,-63.5869750076907,"Direc. Grl. de Catastro","142616","Cañada de Machado","Comuna Cañada de Machado","14",2.50565416353281e-06,"Córdoba"
"Comuna",-32.3827196464223,-64.6369274751008,"Direc. Grl. de Catastro","142021","Cañada del Sauce","Comuna Cañada del Sauce","14",0.000131276033491375,"Córdoba"
"Comuna",-29.8939402837581,-64.1260864027201,"Direc. Grl. de Catastro","143127","Chuña Huasi","Comuna Chuña Huasi","14",2.8440707448953e-05,"Córdoba"
"Comuna",-31.0053157543172,-65.2173529646248,"Direc. Grl. de Catastro","142357","Ciénaga del Coro","Comuna Ciénaga del Coro","14",0.00160220478655093,"Córdoba"
"Comuna",-33.0108482213758,-64.1704416685286,"Direc. Grl. de Catastro","142553","Chucul","Comuna Chucul","14",5.8104316311336e-06,"Córdoba"
"Municipio",-31.0541541597821,-64.0859537870841,"Direc. Grl. de Catastro","140091","Colonia Caroya","Municipio Colonia Caroya","14",0.00110732311528213,"Córdoba"
"Municipio",-31.6255205424057,-62.3816472058384,"Direc. Grl. de Catastro","141204","Colonia Prosperidad","Municipio Colonia Prosperidad","14",8.59433548589618e-06,"Córdoba"
"Comuna",-31.1716888632059,-63.6066406773798,"Direc. Grl. de Catastro","142644","Comechingones","Comuna Comechingones","14",7.26560219957873e-06,"Córdoba"
"Municipio",-32.3087285653744,-62.6517297624238,"Direc. Grl. de Catastro","141638","Cintra","Municipio Cintra","14",1.8699006958906e-05,"Córdoba"
"Municipio",-32.0344936485779,-63.8637834613237,"Direc. Grl. de Catastro","141428","Colonia Almada","Municipio Colonia Almada","14",6.03184554735979e-06,"Córdoba"
"Comuna",-31.1210986173448,-62.2342507930804,"Direc. Grl. de Catastro","142931","Colonia Anita","Comuna Colonia Anita","14",2.63254361136251e-06,"Córdoba"
"Comuna",-33.2560592578889,-62.6074772843903,"Direc. Grl. de Catastro","142336","Colonia Barge","Comuna Colonia Barge","14",1.05282029424742e-05,"Córdoba"
"Municipio",-33.3005078918635,-62.7159959455752,"Direc. Grl. de Catastro","141645","Colonia Bismarck","Municipio Colonia Bismarck","14",1.0836524457969e-05,"Córdoba"
"Comuna",-31.0524082685551,-62.2339804279145,"Direc. Grl. de Catastro","142959","Colonia Valtelina","Comuna Colonia Valtelina","14",1.16153927701536e-06,"Córdoba"
"Comuna",-31.0166675793953,-64.001954509175,"Direc. Grl. de Catastro","142098","Colonia Vicente Agüero","Comuna Colonia Vicente Agüero","14",0.000245406688456218,"Córdoba"
"Municipio",-30.8424347299693,-61.9554557644487,"Direc. Grl. de Catastro","141218","Colonia Vignaud","Municipio Colonia Vignaud","14",1.01391639190965e-05,"Córdoba"
"Comuna",-32.0781856148427,-65.2552002582022,"Direc. Grl. de Catastro","142889","Conlara","Comuna Conlara","14",0.000331337541480329,"Córdoba"
"Comuna",-30.6442603235698,-64.5015919158185,"Direc. Grl. de Catastro","142280","Copacabana","Comuna Copacabana","14",8.13185785255956e-06,"Córdoba"
"Municipio",-33.6213761643601,-64.5957374156971,"Direc. Grl. de Catastro","140812","Coronel Moldes","Municipio Coronel Moldes","14",8.39289977833155e-05,"Córdoba"
"Municipio",-32.0255900678864,-64.1871324165762,"Direc. Grl. de Catastro","141435","Corralito","Municipio Corralito","14",5.50956111899605e-05,"Córdoba"
"Municipio",-33.0062840802659,-61.8111079222229,"Direc. Grl. de Catastro","140525","Cruz Alta","Municipio Cruz Alta","14",5.7518604553193e-05,"Córdoba"
"Comuna",-31.0828883237064,-64.9475909508308,"Direc. Grl. de Catastro","142147","Cruz de Caña","Comuna Cruz de Caña","14",9.11592048097623e-05,"Córdoba"
"Municipio",-32.8535584171106,-64.3679739325012,"Direc. Grl. de Catastro","140805","Coronel Baigorria","Municipio Coronel Baigorria","14",1.65851537113827e-05,"Córdoba"
"Municipio",-33.279888011005,-62.1962096731034,"Direc. Grl. de Catastro","140518","Corral de Bustos","Municipio Corral de Bustos","14",9.68565240056636e-05,"Córdoba"
"Comuna",-31.485021397287,-64.5984326274193,"Direc. Grl. de Catastro","142490","Cuesta Blanca","Comuna Cuesta Blanca","14",8.38520343677138e-05,"Córdoba"
"Municipio",-31.8023733963541,-64.3037279335541,"Direc. Grl. de Catastro","141379","Despeñaderos","Municipio Despeñaderos","14",0.000431621823395805,"Córdoba"
"Municipio",-31.4054517995146,-62.304879233785,"Direc. Grl. de Catastro","141225","Devoto","Municipio Devoto","14",2.92628515318644e-05,"Córdoba"
"Comuna",-31.0276086920172,-63.3412514576711,"Direc. Grl. de Catastro","142651","Diego de Rojas","Comuna Diego de Rojas","14",8.08278147853887e-06,"Córdoba"
"Comuna",-31.7181315346149,-64.3531607957159,"Direc. Grl. de Catastro","143001","Dique Chico","Comuna Dique Chico","14",0.000287412987467187,"Córdoba"
"Municipio",-30.7457001539119,-64.7749805365374,"Direc. Grl. de Catastro","140182","Cruz del Eje","Municipio Cruz del Eje","14",0.000300208319558714,"Córdoba"
"Municipio",-31.7420994285225,-62.8946381603767,"Direc. Grl. de Catastro","141232","El Arañado","Municipio El Arañado","14",1.10434961318866e-05,"Córdoba"
"Municipio",-32.6124531244939,-63.5838307311574,"Direc. Grl. de Catastro","141442","Dalmacio Vélez","Municipio Dalmacio Vélez","14",1.33018931752012e-05,"Córdoba"
"Municipio",-30.4227482302615,-64.3546756378304,"Direc. Grl. de Catastro","140371","Deán Funes","Municipio Deán Funes","14",9.96514871495801e-05,"Córdoba"
"Comuna",-31.0820615291112,-64.3382836028946,"Direc. Grl. de Catastro","142105","El Manzano","Comuna El Manzano","14",0.000235370743246011,"Córdoba"
"Comuna",-30.656276826198,-64.8798435891844,"Direc. Grl. de Catastro","142154","El Brete","Comuna El Brete","14",0.000268739365208686,"Córdoba"
"Municipio",-31.3889356919298,-62.8225806131392,"Direc. Grl. de Catastro","141246","El Tío","Municipio El Tío","14",3.7004053021406e-05,"Córdoba"
"Comuna",-31.0965547596048,-63.778770682649,"Direc. Grl. de Catastro","142665","Esquina","Comuna Esquina","14",4.87880411719589e-06,"Córdoba"
"Municipio",-32.5699065743136,-64.3939492510855,"Direc. Grl. de Catastro","140819","Elena","Municipio Elena","14",1.51271095203056e-05,"Córdoba"
"Comuna",-31.1228499839105,-64.1473438921363,"Direc. Grl. de Catastro","142112","Estación General Paz","Comuna Estación General Paz","14",0.000670065836802304,"Córdoba"
"Municipio",-31.2437846823994,-64.1793986490354,"Direc. Grl. de Catastro","140105","Estación Juárez Celman","Municipio Estación Juárez Celman","14",0.00077627756587078,"Córdoba"
"Comuna",-31.3861392102136,-64.5263514335073,"Direc. Grl. de Catastro","142497","Estancia Vieja","Comuna Estancia Vieja","14",2.47827078679955e-05,"Córdoba"
"Comuna",-29.9249635677759,-63.5895362222016,"Direc. Grl. de Catastro","142749","Eufrasio Loza","Comuna Eufrasio Loza","14",6.96350218852289e-06,"Córdoba"
"Comuna",-31.5761981297038,-64.4824020120422,"Direc. Grl. de Catastro","143008","Falda del Carmen","Comuna Falda del Carmen","14",0.000585270080709117,"Córdoba"
"Municipio",-33.1235893332124,-62.3006086559546,"Direc. Grl. de Catastro","140532","General Baldissera","Municipio General Baldissera","14",2.5476912865475e-05,"Córdoba"
"Comuna",-30.4602024394053,-65.0659885088886,"Direc. Grl. de Catastro","142161","Guanaco Muerto","Comuna Guanaco Muerto","14",0.000288890459768491,"Córdoba"
"Municipio",-32.1653801707883,-63.461439214356,"Direc. Grl. de Catastro","141456","James Craik","Municipio James Craik","14",3.23761906067108e-05,"Córdoba"
"Municipio",-32.7275119390043,-61.9145008159753,"Direc. Grl. de Catastro","140539","General Roca","Municipio General Roca","14",1.91860027373931e-05,"Córdoba"
"Municipio",-32.4298361512602,-63.731976625652,"Direc. Grl. de Catastro","141449","Hernando","Municipio Hernando","14",7.29970499024119e-05,"Córdoba"
"Municipio",-33.6666603550782,-63.6351900273338,"Direc. Grl. de Catastro","140427","Huanchilla","Municipio Huanchilla","14",1.63700976018423e-05,"Córdoba"
"Municipio",-33.2384139982863,-62.4029816960788,"Direc. Grl. de Catastro","140560","Isla Verde","Municipio Isla Verde","14",5.51918053439594e-05,"Córdoba"
"Comuna",-29.703741548894,-63.5504574858833,"Direc. Grl. de Catastro","142756","Gütemberg","Comuna Gütemberg","14",1.79101385390582e-05,"Córdoba"
"Municipio",-34.5175313443449,-63.9431016058546,"Direc. Grl. de Catastro","140238","Jovita","Municipio Jovita","14",2.29091570565615e-05,"Córdoba"
"Municipio",-32.885115618459,-62.6803137738942,"Direc. Grl. de Catastro","141659","Justiniano Posse","Municipio Justiniano Posse","14",4.89628876271902e-05,"Córdoba"
"Comuna",-31.3696370548369,-63.5309336677359,"Direc. Grl. de Catastro","142672","Kilómetro 658","Comuna Kilómetro 658","14",3.07605963728133e-06,"Córdoba"
"Comuna",-30.4282384273219,-65.2680800032816,"Direc. Grl. de Catastro","142168","La Batea","Comuna La Batea","14",0.000166661014871578,"Córdoba"
"Municipio",-32.9444827064459,-62.2232305915593,"Direc. Grl. de Catastro","140553","Inriville","Municipio Inriville","14",2.29706917098338e-05,"Córdoba"
"Municipio",-34.7873745654291,-63.7809993095979,"Direc. Grl. de Catastro","140231","Italó","Municipio Italó","14",1.87118180018708e-05,"Córdoba"
"Municipio",-27.0500317841879,-55.3936187774799,"Ministerio de Ecología","540434","General J. J. Urquiza","Municipio General J. J. Urquiza","54",0.00434398672706409,"Misiones"
"Municipio",-31.3267269836109,-64.3737475437181,"Direc. Grl. de Catastro","140119","La Calera","Municipio La Calera","14",0.000520008780364991,"Córdoba"
"Municipio",-33.4137059352071,-63.2963774632446,"Direc. Grl. de Catastro","140434","La Carlota","Municipio La Carlota","14",0.000193000561409779,"Córdoba"
"Comuna",-33.1890811194128,-64.7267491840149,"Direc. Grl. de Catastro","142560","La Carolina ""El Potosi""","Comuna La Carolina ""El Potosi""","14",2.97719770058357e-06,"Córdoba"
"Municipio",-27.5706570338854,-55.0593874576337,"Ministerio de Ecología","540392","Los Helechos","Municipio Los Helechos","54",0.00514222913452144,"Misiones"
"Municipio",-32.3103751578826,-64.4805613408482,"Direc. Grl. de Catastro","140014","La Cruz","Municipio La Cruz","14",0.000944615362273608,"Córdoba"
"Comuna",-31.3521525399098,-64.4926944882209,"Direc. Grl. de Catastro","142532","Villa Parque Siquiman","Comuna Villa Parque Siquiman","14",6.69946220949477e-05,"Córdoba"
"Municipio",-30.974262164548,-64.5043560850964,"Direc. Grl. de Catastro","140693","La Cumbre","Municipio La Cumbre","14",0.0004064815236276,"Córdoba"
"Comuna",-31.8983867615394,-64.7864838705701,"Direc. Grl. de Catastro","143015","La Cumbrecita","Comuna La Cumbrecita","14",0.000320103735028177,"Córdoba"
"Municipio",-31.1037750919779,-64.5246847485322,"Direc. Grl. de Catastro","140700","La Falda","Municipio La Falda","14",0.000240281102186867,"Córdoba"
"Comuna",-31.0154711503327,-65.1033033166762,"Direc. Grl. de Catastro","142175","La Higuera","Comuna La Higuera","14",4.22526972246538e-05,"Córdoba"
"Municipio",-32.8019955201198,-63.2462465865663,"Direc. Grl. de Catastro","140301","La Laguna","Municipio La Laguna","14",1.03845920114216e-05,"Córdoba"
"Municipio",-31.4170520000063,-64.1832233457647,"Direc. Grl. de Catastro","140077","Córdoba","Municipio Córdoba","14",0.00345160084177375,"Córdoba"
"Comuna",-31.6984186695999,-64.4786608714555,"Direc. Grl. de Catastro","143022","La Paisanita","Comuna La Paisanita","14",0.00021062461863817,"Córdoba"
"Municipio",-32.6146851668886,-63.4099507025161,"Direc. Grl. de Catastro","140308","La Palestina","Municipio La Palestina","14",7.94900056866446e-06,"Córdoba"
"Municipio",-30.8971059716298,-62.9963436299142,"Direc. Grl. de Catastro","140903","La Para","Municipio La Para","14",6.89372598105177e-05,"Córdoba"
"Municipio",-32.2557108768274,-65.0934018857064,"Direc. Grl. de Catastro","141127","La Paz","Municipio La Paz","14",0.00126879803799602,"Córdoba"
"Comuna",-30.949151048657,-65.3481568256985,"Direc. Grl. de Catastro","142385","La Playa","Comuna La Playa","14",0.000496262229570996,"Córdoba"
"Municipio",-32.0989683198623,-63.0325027208143,"Direc. Grl. de Catastro","140315","La Playosa","Municipio La Playosa","14",1.60608501754727e-05,"Córdoba"
"Municipio",-30.8889405990295,-63.2544937671195,"Direc. Grl. de Catastro","140910","La Puerta","Municipio La Puerta","14",1.89187197161306e-05,"Córdoba"
"Comuna",-31.0758714912754,-63.1503504553572,"Direc. Grl. de Catastro","142686","La Quinta","Comuna La Quinta","14",8.99696508984304e-05,"Córdoba"
"Comuna",-31.7411366811169,-64.4617824313022,"Direc. Grl. de Catastro","143036","La Serranita","Comuna La Serranita","14",3.30237832145343e-05,"Córdoba"
"Comuna",-32.8970347535301,-64.8169079716602,"Direc. Grl. de Catastro","142567","Las Albahacas","Comuna Las Albahacas","14",2.41671312031965e-05,"Córdoba"
"Municipio",-30.3900762225366,-63.5849095072049,"Direc. Grl. de Catastro","141547","Las Arrias","Municipio Las Arrias","14",5.61995000066975e-05,"Córdoba"
"Comuna",-32.0921713040564,-64.3402635611922,"Direc. Grl. de Catastro","142028","Las Bajadas","Comuna Las Bajadas","14",1.74322968224228e-05,"Córdoba"
"Comuna",-32.4017331649058,-64.5188920061475,"Direc. Grl. de Catastro","142035","Las Caleras","Comuna Las Caleras","14",0.000383044023513708,"Córdoba"
"Comuna",-31.8359492924172,-64.9288940967688,"Direc. Grl. de Catastro","142847","Las Calles","Comuna Las Calles","14",0.000276899247331871,"Córdoba"
"Comuna",-30.9742278112505,-64.7644259351544,"Direc. Grl. de Catastro","142182","Las Cañadas","Comuna Las Cañadas","14",0.000181412354996578,"Córdoba"
"Comuna",-31.136159229424,-63.266471175762,"Direc. Grl. de Catastro","142693","Las Gramillas","Comuna Las Gramillas","14",4.24339598488338e-07,"Córdoba"
"Comuna",-31.3748540741686,-65.3329790750063,"Direc. Grl. de Catastro","142413","Las Palmas","Comuna Las Palmas","14",4.38241946333281e-05,"Córdoba"
"Municipio",-32.698989840824,-63.7067140965955,"Direc. Grl. de Catastro","141463","Las Perdices","Municipio Las Perdices","14",2.6281440101185e-05,"Córdoba"
"Municipio",-30.5554859462905,-64.0024875130835,"Direc. Grl. de Catastro","141519","Las Peñas","Municipio Las Peñas","14",2.45737279947593e-05,"Córdoba"
"Comuna",-32.5334055082122,-64.1083139877237,"Direc. Grl. de Catastro","142574","Las Peñas Sud","Comuna Las Peñas Sud","14",5.45503521173781e-05,"Córdoba"
"Comuna",-30.7125399415491,-64.8512005429178,"Direc. Grl. de Catastro","142189","Las Playas","Comuna Las Playas","14",0.000111435170703033,"Córdoba"
"Municipio",-31.8037220327542,-62.6189189981065,"Direc. Grl. de Catastro","141281","Las Varas","Municipio Las Varas","14",8.73637245961791e-06,"Córdoba"
"Comuna",-31.8709623753909,-64.9489427851813,"Direc. Grl. de Catastro","142854","Las Rabonas","Comuna Las Rabonas","14",0.000185691618174826,"Córdoba"
"Comuna",-30.7601509435353,-63.2043193813076,"Direc. Grl. de Catastro","142700","Las Saladas","Comuna Las Saladas","14",7.01696321840542e-06,"Córdoba"
"Comuna",-31.9439409128127,-65.1083345433486,"Direc. Grl. de Catastro","142903","Las Tapias","Comuna Las Tapias","14",0.000262295366266538,"Córdoba"
"Municipio",-31.8753386744317,-62.7085088077584,"Direc. Grl. de Catastro","141288","Las Varillas","Municipio Las Varillas","14",0.000197955423606687,"Córdoba"
"Municipio",-32.6533880566012,-62.2977757843412,"Direc. Grl. de Catastro","140567","Leones","Municipio Leones","14",6.91194906901936e-05,"Córdoba"
"Comuna",-31.5311757876478,-64.2883373164957,"Direc. Grl. de Catastro","143043","Los Cedros","Comuna Los Cedros","14",9.78292878708697e-06,"Córdoba"
"Comuna",-30.5735504195722,-64.9612218742981,"Direc. Grl. de Catastro","142819","Los Chañaritos","Comuna Los Chañaritos","14",0.000229248039592217,"Córdoba"
"Municipio",-33.3762768113126,-63.4708798480832,"Direc. Grl. de Catastro","140441","Los Cisnes","Municipio Los Cisnes","14",6.48197093877023e-06,"Córdoba"
"Comuna",-29.7848497549882,-63.6266756739874,"Direc. Grl. de Catastro","142770","Los Hoyos","Comuna Los Hoyos","14",8.23513461045804e-05,"Córdoba"
"Comuna",-31.8565529914794,-64.3791077708501,"Direc. Grl. de Catastro","142042","Los Molinos","Comuna Los Molinos","14",7.12650363203004e-05,"Córdoba"
"Municipio",-32.9743449135051,-62.0146845594701,"Direc. Grl. de Catastro","140574","Los Surgentes","Municipio Los Surgentes","14",2.85875388189356e-05,"Córdoba"
"Comuna",-32.3065734326664,-64.7377888610421,"Direc. Grl. de Catastro","142056","Lutti","Comuna Lutti","14",0.00164447285322836,"Córdoba"
"Municipio",-27.7257081241474,-55.1202260917369,"Ministerio de Ecología","540490","Mojón Grande","Municipio Mojón Grande","54",0.00480947154243518,"Misiones"
"Municipio",-32.5401247632302,-63.4773914681508,"Direc. Grl. de Catastro","140322","Luca","Municipio Luca","14",6.05534980034194e-06,"Córdoba"
"Municipio",-27.4190588795896,-55.1800539155609,"Ministerio de Ecología","540378","Gral. Alvear","Municipio Gral. Alvear","54",0.00277738339528158,"Misiones"
"Comuna",-31.9153125304694,-64.5898352613713,"Direc. Grl. de Catastro","142049","Los Reartes","Comuna Los Reartes","14",0.000262099713171751,"Córdoba"
"Municipio",-31.6546099199271,-64.093711769734,"Direc. Grl. de Catastro","141386","Lozada","Municipio Lozada","14",1.15379698633072e-05,"Córdoba"
"Municipio",-31.4598780400586,-64.396789360534,"Direc. Grl. de Catastro","141393","Malagueño","Municipio Malagueño","14",0.00145792831810389,"Córdoba"
"Municipio",-31.3908457182217,-64.0104566694891,"Direc. Grl. de Catastro","140133","Malvinas Argentinas","Municipio Malvinas Argentinas","14",0.000591884830185394,"Córdoba"
"Municipio",-32.6834634699151,-62.1053184551732,"Direc. Grl. de Catastro","140581","Marcos Juárez","Municipio Marcos Juárez","14",0.000261444754482759,"Córdoba"
"Municipio",-34.4853031976435,-64.1779147615068,"Direc. Grl. de Catastro","140245","Mattaldi","Municipio Mattaldi","14",3.3177515621363e-05,"Córdoba"
"Comuna",-31.4660174565973,-64.549632214915,"Direc. Grl. de Catastro","142504","Mayu Sumaj","Comuna Mayu Sumaj","14",2.73593614464768e-05,"Córdoba"
"Comuna",-30.6312650658571,-64.9392510631274,"Direc. Grl. de Catastro","142203","Media Naranja","Comuna Media Naranja","14",0.000174298670002517,"Córdoba"
"Municipio",-31.2585432498765,-64.2848467061892,"Direc. Grl. de Catastro","140140","Mendiolaza","Municipio Mendiolaza","14",0.000101154825880016,"Córdoba"
"Municipio",-30.9171637587504,-62.6691619837422,"Direc. Grl. de Catastro","141302","Miramar","Municipio Miramar","14",4.76390530038745e-05,"Córdoba"
"Municipio",-32.9169889907274,-62.4531499125634,"Direc. Grl. de Catastro","140588","Monte Buey","Municipio Monte Buey","14",4.3144255971924e-05,"Córdoba"
"Municipio",-31.3145501675443,-63.9009959981404,"Direc. Grl. de Catastro","140917","Monte Cristo","Municipio Monte Cristo","14",0.00093549562480512,"Córdoba"
"Municipio",-32.6073407618879,-62.5887953092074,"Direc. Grl. de Catastro","141673","Monte Leña","Municipio Monte Leña","14",1.62311713480668e-05,"Córdoba"
"Municipio",-33.2059969112394,-62.6035104209721,"Direc. Grl. de Catastro","141680","Monte Maíz","Municipio Monte Maíz","14",5.34733021423885e-05,"Córdoba"
"Municipio",-31.9160854413818,-64.2355903371877,"Direc. Grl. de Catastro","141400","Monte Ralo","Municipio Monte Ralo","14",6.88873520938638e-05,"Córdoba"
"Municipio",-32.592916342672,-62.8337927569311,"Direc. Grl. de Catastro","141687","Morrison","Municipio Morrison","14",1.72485926486854e-05,"Córdoba"
